"Record_ID","Threat","Vulnerability","Attack_Type","Severity","CVSS_Score","Detection_Time","Response_Time","Security_Control_Effectiveness","Attack_Success","Risk_Score","CVSS_Norm","Detection_Norm","Response_Norm","Risk_Norm","Attack_Probability","Detection_Probability","Recovery_Time"
751,"Malware","SQL Injection","Web Attack","Low",3.69,7.89,12.12,54.95,"Yes",35.75,0.287810383747178,0.107654666200629,0.123793210837745,0.370677731673582,0.42,0.63,27.77
752,"Malware","Outdated Software","Web Attack","Low",3.67,7.21,11.02,44.53,"No",21.91,0.285553047404063,0.0957707095421181,0.106664590470258,0.2234280242579,0.33,0.57,19.55
753,"Malware","Weak Password","Social Engineering","Medium",4.02,11.25,6.22,92.3,"Yes",33.79,0.325056433408578,0.166375393219154,0.0319215197757708,0.349824449409512,0.41,0.85,27.79
754,"Malware","System Misconfiguration","Network Attack","Medium",6.08,21.92,19.1,45.55,"No",44.48,0.557562076749436,0.352848654316673,0.232482092805979,0.463559953186509,0.48,0.57,33.44
755,"DDoS","Open Port","Network Attack","High",7.25,16.48,28.54,63.87,"No",47.76,0.68961625282167,0.257777001048584,0.379476798505139,0.498457282689648,0.5,0.68,30.41
756,"Phishing","Missing Security Patch","Network Attack","High",7.53,21.59,31.07,85.13,"No",48.55,0.721218961625282,0.347081440055924,0.418872625350358,0.506862432173635,0.5,0.81,31.76
757,"Phishing","Outdated Software","Network Attack","Medium",4.21,12.91,27.91,45.57,"No",27.82,0.346501128668172,0.195386228591402,0.369666770476487,0.286307053941909,0.37,0.57,26.67
758,"Insider Threat","SQL Injection","Network Attack","Low",2.77,6.9,16.15,92.78,"Yes",23.24,0.183972911963883,0.0903530234183852,0.186546247274992,0.237578465794233,0.34,0.86,25.33
759,"Malware","SQL Injection","Social Engineering","Low",3.59,8.09,11.26,60.89,"Yes",34.26,0.276523702031603,0.111149947570779,0.110401744004983,0.354824981380998,0.41,0.67,27.29
760,"Malware","Cross Site Scripting","Network Attack","Medium",4.76,10.48,23.91,51.62,"Yes",44.78,0.408577878103837,0.152918559944075,0.307380878231081,0.466751782104479,0.48,0.61,27.31
761,"Phishing","Weak Password","Network Attack","Low",3.78,5.36,6.58,73.02,"No",17.68,0.297968397291196,0.0634393568682279,0.0375272500778574,0.178423236514523,0.31,0.74,19.42
762,"Malware","System Misconfiguration","Web Attack","Medium",4.52,9.01,13.45,42.7,"Yes",43.84,0.381489841986456,0.127228241873471,0.144503270009343,0.456750718161507,0.47,0.56,29.71
763,"DDoS","Open Port","Web Attack","Critical",9.34,38.88,36.56,79.22,"Yes",84.06,0.925507900677201,0.649248514505418,0.504360012457178,0.884668581764017,0.73,0.78,47.66
764,"Phishing","Missing Security Patch","Network Attack","Critical",9.58,26.06,41.17,70.23,"No",66.91,0.952595936794582,0.425200978678784,0.576144503270009,0.702202361953399,0.62,0.72,41.06
765,"DDoS","Outdated Software","Network Attack","Medium",6.5,19.12,27.95,75.75,"Yes",56.79,0.604966139954853,0.303914715134568,0.370289629398941,0.594531333120545,0.56,0.75,39.38
766,"Malware","Insecure API","Web Attack","Medium",4.2,6.38,8.14,90.24,"Yes",33.43,0.345372460496614,0.0812652918559944,0.0618187480535659,0.345994254707948,0.41,0.84,27.16
767,"Malware","Weak Password","Network Attack","Medium",5.15,20.3,22.69,89.05,"No",30.8,0.452595936794582,0.324536875218455,0.288383681096232,0.318012554527077,0.39,0.83,22.26
768,"Phishing","Open Port","Social Engineering","Medium",6.57,22.73,21.64,52.06,"No",47.29,0.612866817155756,0.367004543865781,0.272033634381812,0.493456750718161,0.5,0.61,32.67
769,"DDoS","Open Port","Web Attack","Medium",4.24,6.71,13.85,72.52,"No",21.48,0.349887133182844,0.0870325061167424,0.150731859233884,0.218853069475476,0.33,0.74,23.09
770,"DDoS","Weak Encryption","Web Attack","High",8.72,29.05,52.58,46.41,"No",65.72,0.855530474040632,0.477455435162531,0.753815010900031,0.689541440578785,0.61,0.58,43.69
771,"Insider Threat","SQL Injection","Web Attack","Critical",9.21,28.92,45.3,78.35,"Yes",79.26,0.910835214446953,0.475183502271933,0.640454687013391,0.833599319076498,0.7,0.77,44.09
772,"Insider Threat","Weak Password","Web Attack","Medium",5.52,6.5,11.5,90.68,"Yes",42.62,0.494356659142212,0.0833624606780846,0.114138897539707,0.443770613895095,0.47,0.84,33.1
773,"DDoS","Cross Site Scripting","Web Attack","Critical",9.68,27.2,64.04,86.61,"Yes",80.66,0.963882618510158,0.44512408248864,0.932264092183121,0.848494520693691,0.71,0.82,43.51
774,"Insider Threat","Weak Encryption","Network Attack","High",8.23,31.35,44.69,57.64,"Yes",76.52,0.800225733634312,0.517651170919259,0.630956088445967,0.804447281625705,0.68,0.65,45
775,"Malware","Missing Security Patch","Network Attack","High",7.17,30.94,27.42,63.87,"No",52.97,0.68058690744921,0.510485844110451,0.362036748676425,0.55388871156506,0.53,0.68,39.53
776,"Malware","Cross Site Scripting","Network Attack","Medium",6.76,12.51,25.71,54.66,"Yes",59.11,0.63431151241535,0.188395665851101,0.335409529741514,0.619214810086179,0.57,0.63,35.65
777,"Phishing","Weak Encryption","Network Attack","Medium",4.08,16.97,32.31,51.79,"Yes",42.55,0.331828442437923,0.266340440405453,0.438181251946434,0.443025853814236,0.47,0.61,27.1
778,"Phishing","Weak Encryption","Network Attack","Low",3.34,7.88,12.12,67.86,"Yes",31.37,0.248306997742664,0.107479902132122,0.123793210837745,0.32407702947122,0.39,0.71,25.99
779,"DDoS","Open Port","Social Engineering","High",8.61,35.7,32.91,61.39,"Yes",80.37,0.843115124153499,0.593673540720028,0.447524135783245,0.845409086072986,0.71,0.67,50.79
780,"Insider Threat","System Misconfiguration","Web Attack","Low",3.12,7.32,13.71,63.13,"No",15.26,0.223476297968397,0.0976931142957008,0.148551853005294,0.152675816576231,0.29,0.68,13.54
781,"Malware","Outdated Software","Social Engineering","High",8.85,29.69,51.79,45.02,"No",67.04,0.87020316027088,0.488640335547011,0.741513547181563,0.703585487817853,0.62,0.57,44.97
782,"Insider Threat","Privilege Escalation","Network Attack","Medium",4.48,5.44,12.55,77.28,"No",21.95,0.376975169300226,0.064837469416288,0.130488944254126,0.223853601446962,0.33,0.76,16.56
783,"Malware","Outdated Software","Network Attack","Medium",5.53,15.57,27.1,68.59,"No",34.62,0.49548532731377,0.241873470814401,0.357053877296792,0.358655176082562,0.42,0.71,23.62
784,"DDoS","Cross Site Scripting","Web Attack","High",6.96,19.52,22.33,88.67,"No",43.21,0.656884875846501,0.310905277874869,0.282777950794145,0.45004787743377,0.47,0.83,26.28
785,"Insider Threat","Missing Security Patch","Web Attack","Medium",4.4,10.06,9.03,78.1,"Yes",38.14,0.367945823927765,0.14557846906676,0.0756773590781688,0.396105968720077,0.44,0.77,30.11
786,"Phishing","Weak Encryption","Social Engineering","Medium",6.48,13.36,32.33,50.18,"Yes",58.19,0.602708803611738,0.20325061167424,0.438492681407661,0.609426534737738,0.57,0.6,36.39
787,"Malware","Weak Encryption","Social Engineering","Medium",6.44,22.27,26.94,48.11,"Yes",61.79,0.598194130925508,0.358965396714435,0.354562441606976,0.647728481753378,0.59,0.59,40.25
788,"Malware","Weak Password","Web Attack","High",8.62,40.25,36.17,42.8,"No",70.05,0.844243792325056,0.673191191890947,0.498287137963251,0.735610171294819,0.64,0.56,44.7
789,"Malware","Outdated Software","Social Engineering","Medium",4.91,15.48,26.32,50.58,"No",32.98,0.425507900677201,0.240300594197833,0.344908128308938,0.341206511330993,0.4,0.6,24.99
790,"Insider Threat","Missing Security Patch","Network Attack","Medium",5.83,16.14,29.6,89.12,"Yes",48.88,0.529345372460497,0.251835022719329,0.395982559950171,0.510373443983402,0.51,0.83,30.8
791,"Insider Threat","Insecure API","Social Engineering","Low",3.1,9.95,9.68,47.36,"Yes",33.56,0.221218961625282,0.143656064313177,0.0857988165680473,0.347377380572401,0.41,0.58,24.3
792,"Phishing","System Misconfiguration","Network Attack","Low",3.29,6.35,10.72,94.15,"No",11.48,0.242663656884876,0.0807409996504718,0.101993148551853,0.11245877220981,0.27,0.86,11.29
793,"Malware","Cross Site Scripting","Network Attack","Low",2.57,8.89,15.55,66.61,"No",11.56,0.161399548532731,0.125131073051381,0.177203363438181,0.113309926587935,0.27,0.7,16.7
794,"Phishing","System Misconfiguration","Web Attack","Low",3.73,11.42,7.08,60.34,"No",21.61,0.292325056433409,0.169346382383782,0.0453129866085332,0.22023619533993,0.33,0.66,16.55
795,"Insider Threat","Insecure API","Social Engineering","Low",2.9,9.05,13.9,90.69,"No",10.31,0.198645598194131,0.127927298147501,0.151510432886951,0.100010639429727,0.26,0.84,18.51
796,"Phishing","SQL Injection","Web Attack","Critical",8.93,47.22,58.4,85.45,"Yes",83.57,0.879232505643341,0.795001747640685,0.844440984117097,0.879455261198,0.73,0.81,52.15
797,"Malware","System Misconfiguration","Network Attack","Medium",4.89,16.33,17.83,54.49,"Yes",47.57,0.423250564334086,0.255155540020972,0.212706322018063,0.4964357910416,0.5,0.63,28.42
798,"Malware","Privilege Escalation","Network Attack","High",7.98,36.74,47.81,65.89,"Yes",75.66,0.772009029345373,0.61184900384481,0.679539084397384,0.795297372060857,0.68,0.7,46.77
799,"Phishing","Weak Encryption","Social Engineering","High",8.15,37.11,39.18,54.57,"No",63.73,0.791196388261851,0.618315274379588,0.54515727187792,0.668368975422917,0.6,0.63,44.46
800,"Malware","Privilege Escalation","Web Attack","Medium",6.42,18.45,23.58,46.67,"No",45.35,0.595936794582393,0.292205522544565,0.302242292120835,0.472816257048622,0.48,0.58,29.79
801,"Phishing","Outdated Software","Web Attack","Low",2.73,7.07,13.47,66.94,"Yes",26.91,0.179458239277652,0.0933240125830129,0.14481469947057,0.276625172890733,0.37,0.7,26.2
802,"Phishing","SQL Injection","Web Attack","Medium",5.76,16.7,19.65,66.47,"No",37,0.521444695259594,0.26162181055575,0.241046402989723,0.383977018831791,0.43,0.7,29.32
803,"Malware","Weak Encryption","Network Attack","Medium",5.81,17.9,21.35,49.06,"Yes",55.47,0.527088036117382,0.282593498776651,0.267517907194021,0.580487285881477,0.55,0.59,40.64
804,"Malware","Insecure API","Network Attack","Medium",5.86,13.6,28.75,86.29,"No",33.48,0.532731376975169,0.20744494931842,0.382746807848022,0.346526226194276,0.41,0.82,25.37
805,"Malware","Missing Security Patch","Network Attack","Critical",10,32.02,48.73,86.47,"No",69.84,1,0.529360363509263,0.693864839613827,0.73337589105224,0.64,0.82,43.33
806,"Insider Threat","Weak Encryption","Web Attack","High",7.62,16.46,23.05,83.87,"Yes",62.37,0.7313769751693,0.257427472911569,0.293989411398318,0.653899350994787,0.59,0.8,36.8
807,"Phishing","Weak Encryption","Network Attack","Medium",6.78,14.19,24.13,60.97,"No",44.01,0.636568848758465,0.217756029360363,0.310806602304578,0.458559421215023,0.48,0.67,31.76
808,"Phishing","Weak Encryption","Network Attack","Low",3.06,6.06,13.26,76.45,"No",12.36,0.216704288939052,0.0756728416637539,0.141544690127686,0.121821470369188,0.27,0.76,13.14
809,"DDoS","Missing Security Patch","Social Engineering","Medium",6.08,26.68,10.78,87.9,"Yes",55.01,0.557562076749436,0.436036350926249,0.102927436935534,0.575593148207256,0.55,0.83,40
810,"DDoS","Weak Password","Social Engineering","Medium",6.78,14.71,23.57,71.24,"No",42.67,0.636568848758465,0.226843760922754,0.302086577390221,0.444302585381424,0.47,0.73,25.08
811,"Malware","Privilege Escalation","Web Attack","High",7.94,39.05,55.84,80.63,"Yes",74.09,0.767494356659142,0.652219503670045,0.804578013080037,0.778593467390148,0.67,0.78,41.28
812,"DDoS","Open Port","Network Attack","Critical",9.04,28.62,57.92,77.51,"No",63.12,0.891647855530474,0.469940580216707,0.836966677047649,0.661878923289712,0.6,0.77,43.19
813,"Phishing","Outdated Software","Web Attack","Medium",6.05,18.71,24.75,83.27,"No",37.36,0.554176072234763,0.29674938832576,0.320460915602616,0.387807213533355,0.43,0.8,25.86
814,"Insider Threat","SQL Injection","Web Attack","Medium",6.01,18.32,19.85,70.38,"No",38.81,0.549661399548533,0.289933589653967,0.244160697601993,0.403234386636876,0.44,0.72,29.47
815,"DDoS","System Misconfiguration","Web Attack","Critical",9.51,39.52,45.63,43.83,"Yes",90.79,0.944695259593679,0.660433414889899,0.645593273123638,0.956271943823811,0.77,0.56,55.95
816,"Malware","Weak Encryption","Web Attack","Medium",4.26,5.56,15.26,57.94,"Yes",38.33,0.352144469525959,0.0669346382383782,0.172687636250389,0.398127460368124,0.44,0.65,25.49
817,"Malware","Privilege Escalation","Network Attack","Medium",6.39,20.01,22.72,42.55,"Yes",61.36,0.59255079006772,0.319468717231737,0.288850825288072,0.643153526970954,0.59,0.56,42.4
818,"Malware","SQL Injection","Network Attack","Medium",5.5,15.82,30.18,83.46,"Yes",47.28,0.492099322799097,0.246242572527088,0.405014014325755,0.493350356420896,0.5,0.8,36.71
819,"DDoS","Weak Password","Network Attack","High",7.18,24.22,24.69,68.79,"Yes",64.64,0.681715575620768,0.393044390073401,0.319526627218935,0.678050856474093,0.61,0.71,43.75
820,"DDoS","Weak Encryption","Network Attack","Medium",5.52,23.89,17.24,76.41,"No",36.73,0.494356659142212,0.387277175812653,0.203519152911865,0.381104372805618,0.43,0.76,23.76
821,"DDoS","Outdated Software","Web Attack","Medium",6.06,20.41,19.19,59.8,"Yes",56.59,0.555304740406321,0.326459279972038,0.233883525381501,0.592403447175231,0.56,0.66,38.22
822,"Phishing","Open Port","Network Attack","Low",2.25,8.98,16.86,94.07,"Yes",20.24,0.125282167042889,0.126703949667948,0.197601993148552,0.205660176614533,0.32,0.86,15.59
823,"DDoS","SQL Injection","Network Attack","Low",2.93,6.63,9.18,60.2,"Yes",29.12,0.202031602708804,0.0856343935686823,0.0780130800373715,0.300138312586445,0.38,0.66,26.41
824,"Insider Threat","Outdated Software","Network Attack","High",7.54,15.17,20.81,72.84,"No",47.9,0.72234762979684,0.2348829080741,0.259109311740891,0.499946802851367,0.5,0.74,33.17
825,"DDoS","Cross Site Scripting","Network Attack","High",8.14,30.88,40.22,65.26,"No",59.53,0.790067720090294,0.509437259699406,0.561351603861725,0.623683370571337,0.57,0.69,36.02
826,"Malware","Privilege Escalation","Network Attack","Medium",3.99,8.6,13.42,71.4,"Yes",35.63,0.321670428893905,0.120062915064663,0.144036125817502,0.369401000106394,0.42,0.73,26.04
827,"Phishing","Open Port","Network Attack","Medium",5.63,20.9,9.78,91.99,"No",33.99,0.506772009029345,0.335022719328906,0.0873559638741825,0.351952335354825,0.41,0.85,26.48
828,"Malware","Privilege Escalation","Network Attack","Medium",4.4,8.4,10.78,89.92,"Yes",35.69,0.367945823927765,0.116567633694512,0.102927436935534,0.370039365889988,0.42,0.84,25.37
829,"Phishing","Outdated Software","Network Attack","Low",3.88,5.55,10.1,57.72,"No",20.73,0.309255079006772,0.0667598741698707,0.092338835253815,0.210873497180551,0.33,0.65,23.68
830,"DDoS","Privilege Escalation","Web Attack","Medium",6.3,11.75,24.8,45.57,"Yes",56.95,0.582392776523702,0.17511359664453,0.321239489255684,0.596233641876795,0.56,0.57,40.32
831,"Malware","Privilege Escalation","Web Attack","Medium",6.17,16.88,18.53,54.76,"No",41.71,0.567720090293454,0.264767563788885,0.223606353161009,0.43408873284392,0.46,0.63,24.65
832,"DDoS","Outdated Software","Network Attack","High",7.25,12.06,17.61,85.81,"No",42.7,0.68961625282167,0.180531282768263,0.209280597944566,0.444621768273221,0.47,0.81,33.87
833,"Phishing","Cross Site Scripting","Social Engineering","Medium",5.68,24.2,25.53,92.15,"No",35.59,0.512415349887133,0.392694861936386,0.33260666459047,0.368975422917332,0.42,0.85,24.54
834,"DDoS","SQL Injection","Web Attack","Low",3.71,7.57,12.81,46.2,"No",22.05,0.290067720090294,0.102062216008389,0.134537527250078,0.224917544419619,0.33,0.58,17.81
835,"DDoS","Privilege Escalation","Network Attack","Medium",6.77,20.83,31.85,72.37,"No",44.87,0.635440180586907,0.333799370849353,0.431018374338212,0.46770933077987,0.48,0.73,29.18
836,"DDoS","Missing Security Patch","Network Attack","Medium",5.5,17.37,27.07,86.93,"No",32.41,0.492099322799097,0.273331003145753,0.356586733104952,0.33514203638685,0.4,0.82,22.9
837,"DDoS","Weak Encryption","Web Attack","Critical",9.28,32.67,50.21,72.77,"Yes",82.09,0.918735891647855,0.540720027962251,0.716910619744628,0.863708905202681,0.72,0.74,53.77
838,"DDoS","Weak Password","Social Engineering","High",8.32,32.61,53.1,78.48,"No",59.48,0.81038374717833,0.539671443551206,0.761912176891934,0.623151399085009,0.57,0.77,34.26
839,"Malware","Insecure API","Social Engineering","High",7.38,36.55,52.41,45.37,"No",59.49,0.704288939051919,0.608528486543167,0.751167860479601,0.623257793382275,0.57,0.57,40.66
840,"Malware","Outdated Software","Web Attack","Low",3.22,9.25,9.88,78.03,"Yes",29.56,0.234762979683973,0.131422579517651,0.0889131111803177,0.304819661666135,0.38,0.77,25.24
841,"Insider Threat","Missing Security Patch","Network Attack","Low",3.64,8.02,11.91,82.52,"Yes",31.29,0.282167042889391,0.109926599091227,0.120523201494861,0.323225875093095,0.39,0.8,20.57
842,"DDoS","Insecure API","Network Attack","High",7.81,33.86,38.49,42.15,"Yes",76.87,0.752821670428894,0.561516952114645,0.534412955465587,0.808171082030003,0.68,0.55,48.86
843,"DDoS","SQL Injection","Web Attack","High",8.45,42.17,40.47,88.33,"No",62.76,0.825056433408578,0.70674589304439,0.565244472127063,0.658048728588148,0.59,0.83,38.95
844,"Malware","Missing Security Patch","Network Attack","Low",3.47,8.21,11.43,46.82,"No",20.58,0.262979683972912,0.11324711639287,0.113048894425413,0.209277582721566,0.33,0.58,24.04
845,"DDoS","Open Port","Social Engineering","High",6.93,17.83,25.77,81.94,"No",43.32,0.653498871331828,0.281370150297099,0.336343818125195,0.451218214703692,0.47,0.79,35.1
846,"Malware","Weak Encryption","Social Engineering","Low",2.79,7.24,10.06,93.66,"Yes",23.36,0.186230248306998,0.0962950017476407,0.091715976331361,0.238855197361421,0.34,0.86,16.05
847,"Insider Threat","Weak Password","Network Attack","Critical",9.03,43.06,41.31,46.88,"No",73.42,0.890519187358917,0.722299895141559,0.578324509498599,0.771465049473348,0.66,0.58,49.16
848,"Malware","Weak Password","Web Attack","Medium",4.21,14.62,20.33,67.25,"Yes",40.2,0.346501128668172,0.225270884306187,0.251635004671442,0.418023193956804,0.45,0.7,32.24
849,"Malware","Weak Encryption","Web Attack","Medium",4.44,8.29,16.69,90.96,"No",20.78,0.372460496613996,0.11464522894093,0.194954842728122,0.211405468666879,0.33,0.85,19.7
850,"Malware","Missing Security Patch","Network Attack","Medium",6.56,11.81,27.47,42.64,"No",44.25,0.611738148984199,0.176162181055575,0.362815322329492,0.461112884349399,0.48,0.56,35.22
851,"Phishing","Weak Encryption","Web Attack","Medium",5.53,18,24.49,61.06,"No",36.73,0.49548532731377,0.284341139461727,0.316412332606665,0.381104372805618,0.43,0.67,27.7
852,"DDoS","SQL Injection","Social Engineering","Medium",6.07,16.67,34.61,63.07,"Yes",54.7,0.556433408577878,0.261097518350227,0.473995639987543,0.57229492499202,0.54,0.68,36.5
853,"Insider Threat","Cross Site Scripting","Web Attack","High",7.56,14.44,25.99,93.18,"Yes",59.71,0.724604966139955,0.222125131073051,0.339769542198692,0.625598467922119,0.58,0.86,33.9
854,"DDoS","Outdated Software","Web Attack","High",7.24,22.41,20.52,60.34,"Yes",65.57,0.688487584650113,0.361412093673541,0.254593584553099,0.6879455261198,0.61,0.66,45.9
855,"Phishing","Missing Security Patch","Network Attack","Medium",4.63,6.59,12.38,77.34,"Yes",38.43,0.393905191873589,0.0849353372946522,0.127841793833697,0.399191403340781,0.44,0.76,28.28
856,"Phishing","Cross Site Scripting","Web Attack","High",8.82,21.56,43.93,93.13,"No",56.38,0.866817155756208,0.346557147850402,0.61912176891934,0.590169166932652,0.55,0.86,41
857,"Insider Threat","Weak Password","Web Attack","Low",1.82,4.07,12.96,76.38,"Yes",17.91,0.0767494356659142,0.0408947920307585,0.136873248209281,0.180870305351633,0.31,0.76,14.96
858,"Malware","SQL Injection","Network Attack","Medium",6.51,21.9,26.9,68.05,"Yes",59.1,0.606094808126411,0.352499126179657,0.353939582684522,0.619108415788914,0.57,0.71,37.87
859,"Malware","Outdated Software","Social Engineering","Medium",5.59,14.8,29.02,93.77,"No",31.01,0.502257336343115,0.228416637539322,0.386951105574587,0.320246834769656,0.39,0.86,22.81
860,"Insider Threat","Weak Encryption","Social Engineering","Medium",4.66,9.6,12.65,93.43,"Yes",37.45,0.397291196388262,0.137539321915414,0.132046091560262,0.388764762208746,0.43,0.86,28.74
861,"Phishing","SQL Injection","Social Engineering","Medium",6.14,24.51,12.54,88.76,"Yes",54.46,0.564334085778781,0.398112548060119,0.130333229523513,0.569741461857644,0.54,0.83,34.95
862,"Malware","Outdated Software","Web Attack","Medium",4.29,7.66,8.62,74.89,"No",21.89,0.355530474040632,0.103635092624956,0.0692930551230146,0.223215235663368,0.33,0.75,18.09
863,"DDoS","Missing Security Patch","Network Attack","High",6.95,14.08,26.72,77.26,"Yes",57.71,0.655756207674944,0.215833624606781,0.351136717533479,0.604319608468986,0.56,0.76,32.28
864,"Phishing","Missing Security Patch","Network Attack","Medium",6.37,18.56,15.74,47,"No",44.94,0.590293453724605,0.294127927298147,0.180161943319838,0.46845409086073,0.48,0.58,28.13
865,"DDoS","Privilege Escalation","Network Attack","Low",3.63,7.01,9.89,51.88,"Yes",35.43,0.281038374717833,0.0922754281719678,0.0890688259109312,0.367273114161081,0.42,0.61,30.67
866,"Malware","Insecure API","Social Engineering","Medium",5.13,13.45,20.77,73.69,"Yes",45.27,0.450338600451467,0.204823488290807,0.258486452818437,0.471965102670497,0.48,0.74,28.87
867,"Malware","Outdated Software","Network Attack","High",7.32,20.78,26.37,84.9,"No",46.83,0.697516930022573,0.332925550506816,0.345686701962006,0.488562613043941,0.49,0.81,32.24
868,"Malware","Weak Password","Social Engineering","High",7.74,24.45,29.51,58.19,"No",55.26,0.744920993227991,0.397063963649074,0.39458112737465,0.578253005638898,0.55,0.65,39.06
869,"Phishing","Missing Security Patch","Social Engineering","Low",2.55,10.87,11.39,82.84,"No",9.79,0.159142212189616,0.159734358615869,0.112426035502959,0.0944781359719119,0.26,0.8,18.98
870,"Phishing","Privilege Escalation","Web Attack","Low",3.31,8.48,12.19,82.59,"No",14.14,0.244920993227991,0.117965746242573,0.12488321395204,0.140759655282477,0.28,0.8,15.3
871,"Malware","Privilege Escalation","Web Attack","Medium",5.76,20.74,22.59,56.72,"Yes",55.08,0.521444695259594,0.332226494232786,0.286826533790097,0.576337908288116,0.55,0.64,34.05
872,"Malware","Weak Password","Network Attack","Medium",5.69,16.98,21.2,71.97,"Yes",50.84,0.513544018058691,0.26651520447396,0.265182186234818,0.531226726247473,0.52,0.73,36.36
873,"DDoS","System Misconfiguration","Network Attack","Medium",6.34,17.61,23.52,62.73,"No",42,0.586907449209932,0.277525340789934,0.301308003737154,0.437174167464624,0.46,0.68,30.78
874,"Phishing","System Misconfiguration","Web Attack","Medium",6.62,10.7,26.26,60.77,"Yes",56.49,0.618510158013544,0.156763369451241,0.343973839925257,0.591339504202575,0.55,0.66,36.4
875,"Insider Threat","Privilege Escalation","Social Engineering","Medium",4.22,9.76,18.7,61.54,"No",24.22,0.347629796839729,0.140335547011534,0.226253503581439,0.248005106926269,0.35,0.67,18.39
876,"DDoS","Outdated Software","Network Attack","Low",2.99,6.04,12.98,93.35,"Yes",24.33,0.208803611738149,0.0753233135267389,0.137184677670508,0.249175444196191,0.35,0.86,19.38
877,"Malware","Privilege Escalation","Web Attack","Medium",4.68,22.84,19.76,42.76,"No",35.51,0.399548532731377,0.368926948619364,0.242759265026472,0.368124268539206,0.42,0.56,27.7
878,"DDoS","SQL Injection","Web Attack","Medium",6.59,16.65,13.1,46.75,"No",45.81,0.615124153498871,0.260747990213212,0.13905325443787,0.477710394722843,0.49,0.58,29.66
879,"Insider Threat","Weak Encryption","Network Attack","Medium",6.43,13.59,29.61,81.32,"Yes",53.27,0.59706546275395,0.207270185249913,0.396138274680785,0.55708054048303,0.53,0.79,32.03
880,"DDoS","Insecure API","Network Attack","Medium",3.99,17.48,19.73,45.82,"No",28.07,0.321670428893905,0.275253407899336,0.242292120834631,0.28896691137355,0.37,0.57,22.33
881,"Malware","System Misconfiguration","Web Attack","Critical",9.49,29.91,52.48,43.76,"No",71.82,0.942437923250564,0.492485145054177,0.752257863593896,0.754441961910841,0.65,0.56,44.65
882,"Insider Threat","Insecure API","Social Engineering","Low",3.13,8.26,16.39,52.57,"No",17.3,0.224604966139955,0.114120936735407,0.190283400809717,0.174380253218427,0.3,0.62,16.97
883,"DDoS","Privilege Escalation","Social Engineering","High",8.22,47.73,52.89,74.93,"No",65.41,0.799097065462754,0.803914715134568,0.75864216754905,0.686243217363549,0.61,0.75,41.16
884,"Malware","Privilege Escalation","Network Attack","High",7.36,9.01,24.16,60.61,"Yes",61.01,0.702031602708804,0.127228241873471,0.311273746496419,0.639429726566656,0.58,0.66,35.31
885,"DDoS","Cross Site Scripting","Web Attack","Medium",4.88,21.04,31.11,43.35,"No",36.07,0.422121896162528,0.337469416288011,0.419495484272812,0.374082349186084,0.42,0.56,28.13
886,"Insider Threat","Privilege Escalation","Network Attack","Low",3.01,6.98,7.14,46.68,"No",16.83,0.211060948081264,0.0917511359664453,0.0462472749922143,0.169379721246941,0.3,0.58,21.89
887,"Phishing","Privilege Escalation","Web Attack","High",6.91,23.85,16.5,85.68,"No",45.07,0.651241534988713,0.386578119538623,0.191996262846465,0.469837216725184,0.48,0.81,26.24
888,"Malware","Open Port","Network Attack","Medium",4.57,22.58,31.74,82.47,"No",28.64,0.387133182844244,0.364383082838168,0.429305512301464,0.295031386317693,0.38,0.79,22.12
889,"Malware","Weak Password","Network Attack","Medium",6.53,18.97,21.89,83.7,"Yes",55.77,0.608352144469526,0.301293254106956,0.27592650264715,0.583679114799447,0.55,0.8,36.89
890,"Malware","Missing Security Patch","Network Attack","Medium",6.51,16.19,35.22,53.53,"No",43.98,0.606094808126411,0.252708843061866,0.483494238554967,0.458240238323226,0.47,0.62,31.59
891,"DDoS","SQL Injection","Web Attack","Low",3.14,1.73,13.5,93.32,"Yes",23.68,0.225733634311512,0,0.14528184366241,0.242259814873923,0.35,0.86,20.34
892,"DDoS","Open Port","Network Attack","Low",2.49,9.65,7.36,62.71,"Yes",26.91,0.152370203160271,0.138413142257952,0.0496729990657116,0.276625172890733,0.37,0.68,22.4
893,"DDoS","Weak Encryption","Network Attack","Low",3.29,8.78,11.41,46.48,"Yes",34.59,0.242663656884876,0.123208668297798,0.112737464964186,0.358335993190765,0.42,0.58,21.29
894,"Phishing","Weak Password","Web Attack","High",7.34,25.01,38.2,51.69,"Yes",68.61,0.699774266365689,0.406850751485495,0.529897228277795,0.720289392488563,0.63,0.61,41.72
895,"Insider Threat","Outdated Software","Network Attack","High",7.66,17.49,31.38,85.66,"No",47.78,0.735891647855531,0.275428171967843,0.423699781999377,0.498670071284179,0.5,0.81,34.19
896,"DDoS","Insecure API","Web Attack","High",8.83,31.54,54.02,80.87,"Yes",77.27,0.867945823927765,0.520971688220902,0.776237932108377,0.81242685392063,0.69,0.79,51.05
897,"Malware","Open Port","Web Attack","Medium",5.17,23.92,29.58,62.81,"Yes",51.32,0.454853273137698,0.387801468018175,0.395671130488944,0.536333652516225,0.52,0.68,32.43
898,"Phishing","Outdated Software","Web Attack","Medium",6.5,20.3,26.02,86.36,"Yes",55.68,0.604966139954853,0.324536875218455,0.340236686390533,0.582721566124056,0.55,0.82,33.9
